date,invoice_no,product_ids,amount,customer_id
2024-09-27,524,770438,399.0,14876
2024-04-27,525,"22392,1075923,1050927",776.0,46949
2024-02-23,526,"491118,92159,367144,810410,272742",20645.0,43264
2025-06-13,527,"1016015,388473",1264.0,63545
2025-02-28,528,"775841,930054,302014,802575",1850.0,17431
2024-02-03,529,"493378,760498,989458,1058882,25322",5270.8,84033
2024-12-16,530,"233684,500381,400581,664423,1040111",52732.48,60974
2024-07-13,531,946579,800.0,29006
2025-07-16,532,"936132,903140,400968,694942,283960",4826.05,38537
2024-08-30,533,"269824,1077838",1034.0,14441
2024-10-08,534,"1012976,739289,560830,1070848,142681",4457.0,20315
2025-07-12,535,"143220,572283,535924,30091",3758.0,76080
2023-11-12,536,"1051568,853370,121402",2729.0,35536
2023-11-11,537,"138809,617771,258433,746834,773564",8950.0,93528
2024-11-06,538,105908,249.0,86703
2025-02-15,539,153835,1815.0,5465
2025-01-31,540,"924473,517915,413317,751923,731432",34656.0,79344
2024-11-30,541,"68187,105074",741.0,38339
2025-02-01,542,"231036,700930",11334.0,9242
2024-08-24,543,"515006,594163,692264,88799,450085",4993.11,5615
2024-07-12,544,185264,311.0,35639
2025-02-07,545,"38511,890469,301234",563.0,98624
2024-09-28,546,916056,588.0,74284
2025-02-09,547,618233,1999.0,51597
2024-05-27,548,"841814,550655",1048.0,32703
2025-04-02,549,"602713,30512,893511,931641,948061",10353.0,82326
2024-06-21,550,"64810,8348,786095,922049,564016",7011.0,72462
2024-01-08,551,"145616,156479,970906,436530,973664",11354.3,10595
2024-01-04,552,"440374,821858,1073274,50820",12063.0,38843
2025-07-21,553,186322,368.0,65107
2025-04-06,554,200184,419.0,90477
2025-05-28,555,"348134,30698,152176,249141,458693",6368.0,31312
2025-06-09,556,"581628,789544,290210",838.0,47686
2024-07-13,557,"921402,597372",693.0,67532
2024-10-18,558,"33936,1006518",1644.0,93475
2024-02-03,559,"455567,875911,82119,126720,800012",5092.0,58862
2025-03-16,560,"819262,562725,1053399,198957",5378.0,79627
2023-09-13,561,"690042,677843",1370.0,35156
2023-11-07,562,833545,1017.0,85898
2024-11-09,563,86328,338.0,5554
2024-05-27,564,1006909,2321.0,9164
2024-02-23,565,"201589,878703,710431,174335,499108",3812.0,89286
2025-06-24,566,"721518,156897,216909,164554,1030840",5626.0,8703
2023-11-12,567,"477931,5919",4729.0,95140
2024-02-26,568,"13785,334117,781801,396478,609581",7372.0,51584
2025-01-16,569,"510197,973904,404370",2503.0,3504
2023-11-27,570,"1017422,252199",18953.34,90406
2025-01-27,571,825400,249.0,99031
2024-08-23,572,"1018074,393017,209183",6814.0,16237
2025-07-03,573,"1035320,1036020,618615,565234",2351.0,5368
2024-06-18,574,"940168,711966,931345,115198",4822.0,18839
2025-07-03,575,"274684,332531",1324.0,61629
2023-10-23,576,"242343,347555,641632,778913",5312.01,29798
2024-12-31,577,"509733,981697",1585.0,47725
2024-01-05,578,"1076406,79869,925678,859928",2357.0,81715
2025-05-19,579,"65547,549961,414827,325651",5205.0,46439
2024-11-30,580,"956359,239506,1004291",23193.0,82929
2023-11-22,581,"292784,413829,793846",4114.0,74139
2025-06-22,582,"1004992,583096",1751.0,81629
2025-05-05,583,1073407,199.0,85853
2024-08-10,584,"952022,976324,776570,557188",19112.92,2132
2025-04-14,585,471786,549.0,7537
2023-10-31,586,298602,699.0,22521
2025-02-04,587,"529813,387774,348133,94176,412666",5272.1,66632
2024-03-15,588,"426815,834421,416624",16591.0,35119
2024-03-25,589,"538194,117112,597328",35904.0,80111
2023-11-27,590,"667872,377718",682.0,87448
2024-08-27,591,"707364,755494",21856.0,13133
2025-03-20,592,"1029625,242963,955479",2242.0,94345
2024-11-27,593,"916715,550194,11451,343349,105932",4264.0,43652
2024-03-20,594,"116626,432438,559194,455953",1522.0,91777
2024-12-18,595,"639908,875782,734473,306555,603487",10681.0,21525
2025-03-12,596,"449907,903610,855103,560562,13683",3783.0,95625
2023-08-27,597,"661419,653122,168724,415964,34231",3920.0,90561
2025-07-18,598,1077850,263.0,9462
2024-12-01,599,"1037716,440268,480078",3897.0,58351
2025-01-06,600,"96640,682256,81933,786067,864303",5212.0,31812
2024-08-26,601,"905818,153042,630715,130373,145385",6367.0,84258
2023-11-23,602,"365727,725671,645077,267300",4276.0,29450
2024-01-30,603,"698682,700059",1988.0,86048
2025-03-02,604,423459,295.0,62293
2025-01-07,605,"454875,564458,88887,559098,697683",6706.0,47341
2024-07-26,606,734404,5400.0,68353
2023-08-15,607,"608424,810936,486063,570496",5647.0,75524
2023-11-22,608,"363717,415816,939235",2397.0,16895
2024-08-09,609,"467864,894788,193140,407657,418821",3139.0,87046
2023-09-10,610,898824,7895.0,95421
2023-11-20,611,"341214,61500",847.0,98582
2024-01-28,612,"847086,981915",2548.0,67511
2024-10-06,613,169028,599.0,94329
2024-06-06,614,"567150,885696",2089.0,85421
2024-04-04,615,"410196,1028694,632157,334305,827386",14545.6,65218
2024-01-30,616,"621773,774604",2318.0,16452
2025-03-02,617,"606954,412590,902253,596102",3105.0,79616
2024-06-28,618,"989945,642700,314182,586488,484663",5493.0,46855
2025-05-24,619,"734371,128540,229270",53562.48,76100
2025-06-29,620,"876194,379994",31547.0,27645
2025-06-27,621,"841932,698019",704.0,99451
2024-10-13,622,"398424,862521,53583,1054487,533044",79139.0,43303
2025-07-24,623,"262440,709070",3059.0,72749
2023-09-13,624,"44028,334317",3198.0,6010
2024-11-11,625,"809301,1069055",1375.0,5246
2023-12-06,626,"707092,132617,970821,735102",3790.0,81998
2024-01-13,627,1080170,14995.0,12581
2023-09-06,628,403214,569.0,22207
2024-10-29,629,"489722,960982,649294,474371",4499.0,69143
2025-02-09,630,"429116,852495,955151,275060",3836.0,2659
2024-06-16,631,"748748,563878,636459,980422,972823",11820.0,44331
2025-02-02,632,"996892,594005,186739,995638,791263",3403.0,9603
2024-01-01,633,362218,472.0,85935
2024-05-04,634,267179,849.0,7800
2024-05-15,635,"561804,616319",4194.0,12271
2024-08-06,636,"859518,940601",1778.0,12257
2023-11-24,637,"68591,151347,145585,666208",5267.0,93343
2025-02-23,638,249276,8902.0,97557
2023-12-19,639,"706607,589534,124632,801127,845360",9644.39,35718
2023-09-18,640,"129922,952925,938134",3136.0,19107
2024-01-02,641,"167152,1080445,872378,119597,544133",2389.0,23206
2024-11-02,642,"326329,887222",5652.46,7301
2025-02-15,643,"668742,457732,852594",3043.0,26499
2024-01-19,644,"256092,220479,865097,908564",5547.0,43663
2024-12-13,645,"270499,1059377",1300.85,37451
2025-04-01,646,"135955,1082906,878252,542381",18712.0,2425
2025-07-24,647,843626,1349.0,32485
2024-05-28,648,"459852,812165,1049952,422795",32201.99,48519
2025-05-13,649,"953217,949616",14746.0,11039
2023-11-23,650,"1059905,774644,246163,463372",3050.0,85424
2024-01-05,651,"789744,824902,704764,1082610",2747.0,74167
2023-11-24,652,"887120,255246,902176,430458,651725",3877.0,81640
2025-04-27,653,"193236,317947,644459,880218,718630",5105.0,86709
2024-01-28,654,"211083,195151,396980,206298,337964",6138.0,2162
2025-03-29,655,775647,699.0,54569
2025-07-11,656,"677113,376347",2888.0,61277
2025-05-27,657,"543677,209089,199646,1005390",2317.0,64944
2023-10-12,658,"314086,1036254,885471,750112,540132",6903.0,32464
2024-04-06,659,408204,379.0,76719
2024-02-29,660,"922736,639483",2697.0,62698
2024-01-06,661,"912015,700087,845363,459762",3323.0,16914
2025-07-29,662,"224651,849500,194813,627994",25600.0,83956
2025-01-13,663,"360236,394089",1098.0,76542
2023-11-22,664,"141636,984812,90499,742935",7729.0,48490
2024-08-30,665,322229,1042.93,64257
2025-02-15,666,"603264,795760",52689.0,50999
2023-08-09,667,"1041021,80570,1022358,68129",22631.34,73652
2024-10-09,668,"176946,914517,550163,794518",2542.0,17868
2025-03-10,669,"765939,415130,913266",5388.0,47845
2025-01-09,670,"596349,490225,939188,138034,656166",6475.0,79290
2024-03-31,671,949791,64430.0,5530
2024-09-30,672,850158,1149.0,29964
2024-10-25,673,"682697,384024,292758,447529,711624",1669.99,71572
2024-09-26,674,"177179,1101263,876835,345014",3081.0,49407
2023-10-14,675,"820514,883094",5319.0,22814
2024-10-03,676,"944869,794341,426816,789256,232548",34435.0,83023
2023-10-27,677,"670276,706445,745875",1089.0,77142
2023-11-21,678,684344,598.0,79656
2023-10-22,679,"471985,376361",2884.0,55747
2025-07-16,680,"360872,1048290,935120",1689.0,73300
2024-02-12,681,783018,2196.0,84059
2023-08-05,682,"836264,445422,792688,1020260",13139.0,70695
2024-07-25,683,"262965,772824,9016,369933",5997.0,70004
2024-09-21,684,"195437,860881,842775",3367.0,40448
2023-11-12,685,"562195,105417",4347.0,77691
2024-01-24,686,"794283,427547,562435,856529",7407.2,73668
2024-05-14,687,"520419,1006053",1770.0,14089
2024-05-03,688,"573477,493979",898.0,65076
2024-07-25,689,"816489,698102,484802",3597.0,76660
2024-04-02,690,406807,385.0,93554
2025-02-05,691,"987631,184545",868.0,49972
2024-07-12,692,"752219,730564,857059,92507",24562.0,55341
2023-11-15,693,"963486,693533,293838,862533",43310.0,58195
2024-01-08,694,"888364,1102517",1598.0,76835
2024-09-14,695,"613858,865443,421272,34854",9145.0,92649
2025-06-28,696,"11977,834197",1408.0,29233
2025-06-10,697,"616253,763646,1044221",93768.0,98591
2024-06-09,698,"261665,650292",1898.0,47178
2024-07-01,699,"1050457,437543,482864,269478,807187",53183.0,79416
2025-03-20,700,"56305,1067248",2207.0,31138
2024-12-07,701,353553,490.0,94553
2024-10-02,702,"683993,540310,496432",2757.0,38107
2024-08-23,703,1060785,10408.5,88474
2024-10-30,704,614945,444.0,31666
2025-03-31,705,"521739,526059,902956,960697",5712.05,40733
2024-02-28,706,897634,359.0,82562
2024-03-03,707,"891105,418808,1021968,236248,650522",31797.08,30892
2024-07-04,708,"920013,847995,880858,749138,828353",35743.0,94288
2023-08-29,709,"694677,793314,324614",2547.0,52212
2024-03-30,710,"176533,374585",1298.0,6901
2024-03-05,711,"524101,821333,109911,503016",15946.76,30695
2024-09-07,712,"278798,112041,1039054,113303",4877.0,93648
2023-10-20,713,"936141,1012394",3344.0,74476
2024-10-19,714,"63935,910400",2898.0,44989
2024-08-26,715,665465,299.0,94166
2024-01-10,716,116117,1439.0,5541
2025-02-09,717,"621752,427701,996185,998217",5696.0,69359
2024-01-21,718,"97382,754227,579526,26211",12814.0,43822
2024-06-27,719,"393189,745822,533558",2148.0,93794
2024-06-27,720,"402027,745905,551794",4381.0,23434
2023-08-08,721,"860457,857071,135702,456394,595875",9280.0,65369
2024-12-16,722,"173677,713302,1053331,990979,919471",6290.0,76989
2023-08-11,723,"984975,617480,788530,74786,78870",5199.0,72215
2025-06-25,724,"636865,427463,290198,718665",24525.0,98662
2024-07-02,725,"925560,602409",1774.92,1051
2025-02-28,726,"758445,1040708,423126",55761.0,17463
2023-09-25,727,"171284,264212,639194,645466,206057",3660.0,48922
2023-09-06,728,"988850,703903",649.0,21482
2024-02-25,729,"883593,626791",2394.0,10874
2024-05-31,730,"177286,115137,550543",1084.0,69999
2024-09-18,731,935050,349.0,82619
2024-07-12,732,"979012,583029,257261,337752,205101",5012.0,35779
2025-07-08,733,"882420,13537",7178.0,55603
2025-01-04,734,"2541,355059,460766",2168.0,9437
2024-12-18,735,"154347,827560,955789",6429.7,34635
2025-02-20,736,"636498,586502",3575.0,89801
2024-03-10,737,"983649,403896",1178.0,11774
2024-10-31,738,"626284,1005455,827561",3592.0,34058
2024-03-03,739,"118365,188803,521495,859222",2623.0,63560
2023-09-02,740,"157270,215223,360776,79056,376625",3320.0,63953
2024-07-20,741,"987237,973692,322538,1090890,151271",9796.0,31159
2024-03-28,742,"431449,777077,889398,302634",3221.0,59545
2025-06-17,743,1068639,9450.0,58895
2025-01-06,744,"262209,959989",5768.0,23197
2025-05-25,745,192733,610.72,84966
2024-10-11,746,"999796,38895",2648.0,76913
2024-09-18,747,"914900,775204,999222,175032",2916.1,58716
2024-06-20,748,496569,499.0,44232
2024-05-18,749,"202073,2373,613577,968032,764360",33398.0,81038
2024-04-17,750,"175245,288402",988.06,73777
2024-09-28,751,"479404,957084,675244,157959",8292.0,36642
2024-04-28,752,938475,799.0,13605
2024-01-23,753,"573292,687565,874316",718.0,76416
2024-01-08,754,"547773,582486,956638,543341",7850.0,66388
2025-01-19,755,"906783,88005,1011523",18897.21,61419
2023-11-29,756,"548196,971097",658.0,47350
2024-07-19,757,"824329,381593",544.0,75348
2024-09-09,758,"696212,550312",621.0,50688
2025-02-15,759,"36356,387174,640506,690400,328128",9507.0,90929
2024-12-22,760,710563,279.0,29396
2023-09-26,761,"745709,342020,922195,413325",2246.0,20539
2025-08-03,762,"279591,592513,607689",3107.0,40268
2023-11-19,763,"348190,907070,842238,789668",4065.0,19354
2023-09-30,764,"742446,431565,214181,858001,921132",6151.0,46126
2024-12-15,765,"564223,638927,1063127",2345.0,49821
2024-01-03,766,564476,440.0,95002
2024-06-12,767,"765241,672702",12424.0,69416
2024-02-07,768,"380342,877843,727326,290789,1918",12890.0,52792
2023-08-13,769,193717,559.0,16163
2023-09-05,770,140140,689.0,9060
2024-02-19,771,"913343,295842,656887",1870.02,41866
2025-07-11,772,"309452,88839",884.0,73883
2023-09-07,773,"240394,831666,695053,937857,228774",44507.0,52316
2024-06-24,774,"611847,459761,642099,1001762",2815.0,98537
2024-03-20,775,"702624,582948,436370,587503,630939",5391.0,58763
2024-09-25,776,765243,10257.0,89298
2024-01-18,777,"237068,181385,264625,1049573",8057.0,43904
2023-08-22,778,"171562,471243,897295",3498.0,74084
2025-04-10,779,208120,2889.0,68430
2023-09-07,780,"1049345,980699,979947",3952.0,35550
2025-06-08,781,"400405,736235,467960",1218.0,6589
2025-03-08,782,"1062817,110741",2599.0,85726
2023-11-22,783,"109345,863978,170465,341343,944417",5178.0,40113
2025-02-15,784,"550735,785649,998531,188511",3277.0,58770
2024-07-09,785,"473812,44331,247830,497708,32647",3883.95,69524
2025-05-26,786,"228744,586925",37692.0,34908
2024-10-03,787,682208,679.0,87298
2024-09-23,788,"484074,542189,982962,989776,17510",20126.9,99938
2024-12-22,789,626720,2249.0,55751
2024-11-14,790,"114772,487628,553573,452001,121241",5015.0,41829
2025-01-28,791,808237,249.0,56302
2024-05-07,792,"468640,78045,20221,731201",6128.0,47188
2024-02-25,793,"804020,709324,413288,889940,679994",3472.39,46186
2025-01-31,794,"965779,286374",2244.0,92126
2024-01-25,795,"335783,740201,1019342,368852",4064.0,89347
2025-06-11,796,"154509,619385",1549.0,88437
2024-04-09,797,"173777,990056,710654,363915,609476",2427.0,56775
2023-09-29,798,"435958,842330,469847,859588,273560",7311.0,75886
2025-06-19,799,"660247,647430,270240",2955.0,50113
2024-09-05,800,"168465,517545",1198.0,50574
2023-12-10,801,"916299,492673",1518.0,11250
2024-02-08,802,"502732,196983,236824,504991,476266",20642.94,63004
2024-12-01,803,"428471,929554,647118,571177,410018",13617.0,49081
2025-01-26,804,"743147,889835,1053183",4398.0,27524
2024-05-25,805,"677060,634252,504347,688074,775306",6746.05,86711
2025-05-02,806,"694991,46826,746475,56208",58866.0,75993
2023-09-04,807,"470001,361556,183697",3487.0,36845
2025-02-12,808,"18593,1058271,592223,577241",1101.0,3125
2024-04-22,809,"366649,1079874,102390",1238.0,18690
2025-05-09,810,"1074735,91846,489995,519024,495611",9850.0,12162
2024-06-05,811,"955917,611328,895528",1537.0,40195
2025-01-01,812,"267231,22089,983158",5158.0,25207
2023-11-11,813,76578,1899.0,71037
2023-09-30,814,404030,500.0,71952
2024-03-23,815,660793,399.0,71735
2023-09-20,816,"72691,533090,190762",1243.0,63239
2023-08-13,817,"678465,299019",1288.0,60070
2024-11-27,818,"776030,400455,671124,325343",2096.0,1107
2023-09-20,819,"255066,365498",1444.0,21812
2024-08-27,820,"935269,540376,80546,595545,593973",2163.0,88944
2024-02-23,821,"796015,203456",3534.0,43942
2025-04-12,822,"56314,231263,896942",18874.0,48281
2023-12-20,823,"862351,270514,533540,368669,685718",1873.03,14602
2023-11-03,824,"435409,955986,648638",10466.96,83868
2024-07-07,825,480220,2017.4,74323
2023-10-14,826,"288060,963328,433175",879.0,36681
2024-11-17,827,"591940,1049032,158608,567359,627822",3663.0,12855
2024-08-09,828,"889337,988123,91300,201950,764646",24690.0,45358
2025-05-04,829,"1028668,567973,38904,816508",3201.0,10878
2023-08-31,830,344920,225.0,73389
2024-02-22,831,"264991,535271",1888.0,47735
2023-08-24,832,"705551,131286,443444,1043306",4439.0,3356
2024-12-30,833,"462533,102119",5962.0,25185
2025-05-09,834,427449,15590.0,79640
2024-07-05,835,"582734,485423,320431,1015244",8561.46,6678
2025-04-17,836,"589706,447375,1041271",2108.0,4452
2024-08-17,837,"930847,545048,896785,593862,528440",10996.0,50512
2024-03-10,838,"1094033,619595",2504.0,47731
2024-04-14,839,"861866,843668",4954.0,40685
2023-11-01,840,29338,39190.0,43106
2024-02-05,841,"927546,216199,379445,711632",1552.0,64261
2025-04-19,842,1066140,199.0,73701
2025-02-12,843,310171,174.0,93522
2024-10-28,844,"850718,339421,489995,1095205",8142.0,60549
2023-11-07,845,813214,200.0,41269
2025-07-09,846,"1053830,381237,552441",3554.0,81787
2024-12-29,847,"907948,509013,840977,1015520",2602.0,56897
2023-09-04,848,"470420,1047422",2898.0,64524
2023-11-19,849,"1047669,195992,200675,943103",11278.09,14235
2024-07-08,850,"879474,643935",3798.0,6202
2025-02-22,851,831625,494.0,30817
2025-06-28,852,"992151,166477",1348.0,98391
2024-10-29,853,"37191,559397",9348.0,79601
2024-02-11,854,"183700,919973,1037521,183774",1855.0,24129
2024-05-23,855,"1055582,715258,1093662",2174.0,64016
2024-04-22,856,690165,1699.0,78569
2024-01-22,857,"531029,587076,867945",1927.1,72503
2024-07-11,858,"233577,63836,525204,863337,487731",49079.0,1784
2024-06-25,859,"959451,611306,251521,668373,231006",23542.0,90941
2025-04-20,860,1051385,1299.0,82923
2025-01-27,861,"457697,531480,985008,831315",3577.0,30418
2024-08-31,862,461899,1333.87,71605
2024-01-23,863,"679634,475254,1096921,196177",1852.0,74308
2024-11-19,864,"834828,436672",3519.99,74453
2025-06-16,865,239494,21824.0,93124
2023-10-29,866,"89562,171328",744.0,27411
2024-12-22,867,1016046,949.0,91133
2024-09-02,868,191511,249.0,39619
2025-07-23,869,"356112,486298",3889.0,86238
2024-05-09,870,"830409,620013,502709,1092210,256736",23991.94,37012
2024-02-09,871,"994237,341866,815203,612764,757864",22576.0,89194
2023-08-15,872,945159,1350.0,23155
2024-11-07,873,"792991,238609,507577,1052282,665285",17757.0,1916
2023-11-06,874,"734085,281545,1071299,809046,654729",4927.0,72976
2024-11-21,875,914118,459.0,96921
2024-02-17,876,"1025316,767645",15482.32,83490
2024-07-21,877,43040,1699.0,46012
2024-02-10,878,"578518,475429,774643,541528,1073755",22902.0,80246
2023-10-19,879,"352717,135022",5104.0,78354
2024-02-27,880,952232,978.0,37854
